2.30044842,0.116706751,0.0583533756
2.30044842,0.120659083,0.0603295416
2.30044842,0.124745265,0.0623726323
2.30044842,0.128969863,0.0644849315
2.30044842,0.133337498,0.0666687489
2.30044842,0.137853041,0.0689265206
2.30044842,0.142521545,0.0712607726
2.30044842,0.147348106,0.073674053
2.30044842,0.152338117,0.0761690587
2.30044842,0.157497123,0.0787485614
2.30044842,0.162830889,0.0814154446
2.30044842,0.168345243,0.0841726214
2.30044842,0.174046338,0.0870231688
2.30044842,0.179940507,0.0899702534
2.30044842,0.186034337,0.0930171683
2.30044842,0.192334473,0.0961672366
2.30044842,0.198847979,0.0994239897
2.30044842,0.205582127,0.102791063
2.30044842,0.212544277,0.106272139
2.30044842,0.219742194,0.109871097
2.30044842,0.227183864,0.113591932
2.30044842,0.234877631,0.117438816
2.30044842,0.242831886,0.121415943
2.30044842,0.251055509,0.125527754
2.30044842,0.259557605,0.129778802
2.30044842,0.26834774,0.13417387
2.30044842,0.277435482,0.138717741
2.30044842,0.286830962,0.143415481
2.30044842,0.296544731,0.148272365
2.30044842,0.306587368,0.153293684
2.30044842,0.31697011,0.158485055
2.30044842,0.327704459,0.16385223
2.30044842,0.338802427,0.169401214
2.30044842,0.350276142,0.175138071
2.30044842,0.36213842,0.18106921
2.30044842,0.374402404,0.187201202
2.30044842,0.387081861,0.193540931
2.30044842,0.400190562,0.200095281
2.30044842,0.413743228,0.206871614
2.30044842,0.427754998,0.213877499
2.30044842,0.442241102,0.221120551
2.30044842,0.457217813,0.228608906
2.30044842,0.472701728,0.236350864
2.30044842,0.488710165,0.244355083
2.30044842,0.505260587,0.252630293
2.30044842,0.522371471,0.261185735
2.30044842,0.540061831,0.270030916
2.30044842,0.558351457,0.279175729
2.30044842,0.577260315,0.288630158
2.30044842,0.596809506,0.298404753
2.30044842,0.617020965,0.308510482
2.30044842,0.637916684,0.318958342
2.30044842,0.65952009,0.329760045
2.30044842,0.681855023,0.340927511
2.30044842,0.704946637,0.352473319
2.30044842,0.728819966,0.364409983
2.30044842,0.753501832,0.376750916
2.30044842,0.779019535,0.389509767
2.30044842,0.805401683,0.402700841
2.30044842,0.832677007,0.416338503
2.30044842,0.860876024,0.430438012
2.30044842,0.890030265,0.445015132
2.30044842,0.920171618,0.460085809
2.30044842,0.951333642,0.475666821
2.30044842,0.983551025,0.491775513
2.30044842,1.01685953,0.508244574
2.30044842,1.05129623,0.523968101
2.30044842,1.08689928,0.538752675
2.30044842,1.12370729,0.552642524
2.30044842,1.1617626,0.5657534
2.30044842,1.20110667,0.57828337
2.30044842,1.24178231,0.590527415
2.30044842,1.28383625,0.602604687
2.30044842,1.32731354,0.614415169
2.30044842,1.37226415,0.625956297
2.30044842,1.41873705,0.637236357
2.30044842,1.46678281,0.64827764
2.30044842,1.5164566,0.659119725
2.30044842,1.56781268,0.669821262
2.30044842,1.62090683,0.680442214
2.30044842,1.6758002,0.69096148
2.30044842,1.73255253,0.701373994
2.30044842,1.79122567,0.711681664
2.30044842,1.85188711,0.72189045
2.30044842,1.91460145,0.732009649
2.30044842,1.97944105,0.742054343
2.30044842,2.0464766,0.752044439
2.30044842,2.11578083,0.761985362
2.30044842,2.18743348,0.771872938
2.30044842,2.26151252,0.781708896
2.30044842,2.338099,0.791495919
2.30044842,2.41728067,0.801237404
2.30044842,2.49914408,0.810936809
2.30044842,2.5837779,0.820597351
2.30044842,2.67127967,0.83022052
2.30044842,2.76174283,0.839805245
2.30044842,2.85527158,0.849354565
2.30044842,2.95196772,0.858870089
2.30044842,3.05193663,0.868352652
2.30044842,3.15529299,0.877801478
2.30044842,3.26214957,0.887213469
2.30044842,3.37262273,0.896583438
2.30044842,3.48683953,0.905913174
2.30044842,3.6049242,0.915204704
2.30044842,3.72700548,0.924458623
2.30044842,3.85322356,0.933673203
2.30044842,3.98371363,0.942842662
