brush,diameter,path,length,variant,repeat,contacts,pages,pixel_contact_tests,cpu_prepare_ms,cpu_submit_ms,gpu_ms
Pencil,256,straight,512,merged,25,1,8,524288,0.217135,0.456510,0.465990
Pencil,256,straight,512,simple,26,17,8,4718592,0.206458,0.404635,1.586927
Pencil,256,straight,512,merged,26,1,8,524288,0.217135,0.399688,0.466979
Pencil,256,straight,512,contact,26,17,8,4718592,0.206458,0.675417,3.464687
Pencil,256,straight,512,merged,27,1,8,524288,0.217135,0.880781,0.468750
Pencil,256,straight,512,contact,27,17,8,4718592,0.206458,0.445052,3.465208
Pencil,256,straight,512,simple,27,17,8,4718592,0.206458,0.608385,1.590417
Pencil,256,straight,512,contact,28,17,8,4718592,0.206458,0.512031,3.473021
Pencil,256,straight,512,simple,28,17,8,4718592,0.206458,0.417344,1.598073
Pencil,256,straight,512,merged,28,1,8,524288,0.217135,0.407136,0.500833
Pencil,256,straight,512,simple,29,17,8,4718592,0.206458,0.504271,1.600885
Pencil,256,straight,512,merged,29,1,8,524288,0.217135,0.555885,0.493281
Pencil,256,straight,512,contact,29,17,8,4718592,0.206458,0.428281,3.471354
Pencil,256,straight,512,merged,30,1,8,524288,0.217135,0.425364,0.501354
Pencil,256,straight,512,contact,30,17,8,4718592,0.206458,0.401875,3.479479
Pencil,256,straight,512,simple,30,17,8,4718592,0.206458,0.398073,1.588854
Pencil,256,straight,512,contact,31,17,8,4718592,0.206458,0.401459,3.467135
Pencil,256,straight,512,simple,31,17,8,4718592,0.206458,0.500313,1.602812
Pencil,256,straight,512,merged,31,1,8,524288,0.217135,0.398020,0.498854
Pencil,256,straight,512,simple,32,17,8,4718592,0.206458,0.405938,1.602656
Pencil,256,straight,512,merged,32,1,8,524288,0.217135,0.396562,0.505729
Pencil,256,straight,512,contact,32,17,8,4718592,0.206458,0.386146,3.468125
Pencil,256,straight,512,merged,33,1,8,524288,0.217135,0.417188,0.494531
Pencil,256,straight,512,contact,33,17,8,4718592,0.206458,0.479584,3.474896
Pencil,256,straight,512,simple,33,17,8,4718592,0.206458,0.394687,1.598802
Pencil,256,straight,512,contact,34,17,8,4718592,0.206458,0.491406,3.469479
Pencil,256,straight,512,simple,34,17,8,4718592,0.206458,0.515052,1.601667
Pencil,256,straight,512,merged,34,1,8,524288,0.217135,0.411562,0.503542
Pencil,256,straight,512,simple,35,17,8,4718592,0.206458,0.407344,1.598125
Pencil,256,straight,512,merged,35,1,8,524288,0.217135,0.386041,0.504896
Pencil,256,straight,512,contact,35,17,8,4718592,0.206458,0.416510,3.472708
Pencil,256,straight,512,merged,36,1,8,524288,0.217135,0.397395,0.500781
Pencil,256,straight,512,contact,36,17,8,4718592,0.206458,0.418541,3.469010
Pencil,256,straight,512,simple,36,17,8,4718592,0.206458,0.399636,1.604479
Pencil,256,straight,512,contact,37,17,8,4718592,0.206458,0.387552,3.477760
Pencil,256,straight,512,simple,37,17,8,4718592,0.206458,0.488489,1.600625
Pencil,256,straight,512,merged,37,1,8,524288,0.217135,0.394479,0.492917
Pencil,256,straight,512,simple,38,17,8,4718592,0.206458,0.400156,1.599271
Pencil,256,straight,512,merged,38,1,8,524288,0.217135,0.413281,0.497865
Pencil,256,straight,512,contact,38,17,8,4718592,0.206458,0.389270,3.469375
Pencil,256,straight,512,merged,39,1,8,524288,0.217135,0.399427,0.503750
Pencil,256,straight,512,contact,39,17,8,4718592,0.206458,0.402447,3.468594
Pencil,256,straight,512,simple,39,17,8,4718592,0.206458,0.385781,1.601562
Pencil,256,straight,512,contact,40,17,8,4718592,0.206458,0.393958,3.476250
Pencil,256,straight,512,simple,40,17,8,4718592,0.206458,0.606406,1.602031
Pencil,256,straight,512,merged,40,1,8,524288,0.217135,0.408229,0.504896
Pencil,256,straight,512,simple,41,17,8,4718592,0.206458,0.397135,1.600990
Pencil,256,straight,512,merged,41,1,8,524288,0.217135,0.407760,0.507448
Pencil,256,straight,512,contact,41,17,8,4718592,0.206458,0.391822,3.471458
Pencil,256,straight,512,merged,42,1,8,524288,0.217135,0.390677,0.499896
Pencil,256,straight,512,contact,42,17,8,4718592,0.206458,0.391041,3.474323
Pencil,256,straight,512,simple,42,17,8,4718592,0.206458,0.409479,1.601615
Pencil,256,straight,512,contact,43,17,8,4718592,0.206458,0.402239,3.475521
Pencil,256,straight,512,simple,43,17,8,4718592,0.206458,0.514270,1.602656
Pencil,256,straight,512,merged,43,1,8,524288,0.217135,0.393750,0.507135
Pencil,256,straight,512,simple,44,17,8,4718592,0.206458,0.397136,1.601094
Pencil,256,straight,512,merged,44,1,8,524288,0.217135,0.393645,0.511094
Pencil,256,straight,512,contact,44,17,8,4718592,0.206458,0.400729,3.468021
Pencil,256,straight,512,merged,45,1,8,524288,0.217135,0.394688,0.500000
Pencil,256,straight,512,contact,45,17,8,4718592,0.206458,0.384948,3.474687
Pencil,256,straight,512,simple,45,17,8,4718592,0.206458,0.383333,1.600885
Pencil,256,straight,512,contact,46,17,8,4718592,0.206458,0.388594,3.471823
Pencil,256,straight,512,simple,46,17,8,4718592,0.206458,0.505782,1.603594
Pencil,256,straight,512,merged,46,1,8,524288,0.217135,0.408281,0.500365
Pencil,256,straight,512,simple,47,17,8,4718592,0.206458,0.475312,1.602917
Pencil,256,straight,512,merged,47,1,8,524288,0.217135,0.418282,0.514531
Pencil,256,straight,512,contact,47,17,8,4718592,0.206458,0.405313,3.471510
Pencil,256,straight,512,merged,48,1,8,524288,0.217135,0.392239,0.500521
Pencil,256,straight,512,contact,48,17,8,4718592,0.206458,0.390833,3.467448
Pencil,256,straight,512,simple,48,17,8,4718592,0.206458,0.411511,1.601146
Pencil,256,straight,512,contact,49,17,8,4718592,0.206458,0.388334,3.472917
Pencil,256,straight,512,simple,49,17,8,4718592,0.206458,0.456927,1.601823
Pencil,256,straight,512,merged,49,1,8,524288,0.217135,0.415521,0.494844
Pencil,32,curve,512,merged,0,27,3,2031616,0.465990,0.485260,0.642500
Pencil,32,curve,512,contact,0,142,3,10878976,0.425313,0.648593,6.263021
Pencil,32,curve,512,simple,0,142,3,10878976,0.425313,0.545937,3.076094
Pencil,32,curve,512,contact,1,142,3,10878976,0.425313,0.455209,6.233073
Pencil,32,curve,512,simple,1,142,3,10878976,0.425313,0.457448,3.059792
Pencil,32,curve,512,merged,1,27,3,2031616,0.465990,0.363177,0.645156
Pencil,32,curve,512,simple,2,142,3,10878976,0.425313,0.615416,3.060625
Pencil,32,curve,512,merged,2,27,3,2031616,0.465990,0.502031,0.642448
Pencil,32,curve,512,contact,2,142,3,10878976,0.425313,0.393802,6.206146
Pencil,32,curve,512,merged,3,27,3,2031616,0.465990,0.452188,0.643073
Pencil,32,curve,512,contact,3,142,3,10878976,0.425313,0.400260,6.214531
Pencil,32,curve,512,simple,3,142,3,10878976,0.425313,0.572917,3.070000
Pencil,32,curve,512,contact,4,142,3,10878976,0.425313,0.539323,6.208906
Pencil,32,curve,512,simple,4,142,3,10878976,0.425313,0.517396,3.064792
Pencil,32,curve,512,merged,4,27,3,2031616,0.465990,0.538593,0.642031
Pencil,32,curve,512,simple,5,142,3,10878976,0.425313,0.405365,3.055885
Pencil,32,curve,512,merged,5,27,3,2031616,0.465990,0.443177,0.642292
Pencil,32,curve,512,contact,5,142,3,10878976,0.425313,0.407552,6.217448
Pencil,32,curve,512,merged,6,27,3,2031616,0.465990,0.715573,0.641875
Pencil,32,curve,512,contact,6,142,3,10878976,0.425313,0.431666,6.199375
Pencil,32,curve,512,simple,6,142,3,10878976,0.425313,0.656979,3.062031
Pencil,32,curve,512,contact,7,142,3,10878976,0.425313,0.562500,6.204896
Pencil,32,curve,512,simple,7,142,3,10878976,0.425313,0.657031,3.057708
Pencil,32,curve,512,merged,7,27,3,2031616,0.465990,0.401718,0.643698
Pencil,32,curve,512,simple,8,142,3,10878976,0.425313,0.402604,3.060990
Pencil,32,curve,512,merged,8,27,3,2031616,0.465990,0.391458,0.642760
Pencil,32,curve,512,contact,8,142,3,10878976,0.425313,0.381354,6.221094
Pencil,32,curve,512,merged,9,27,3,2031616,0.465990,0.527396,0.641927
Pencil,32,curve,512,contact,9,142,3,10878976,0.425313,0.397083,6.208906
Pencil,32,curve,512,simple,9,142,3,10878976,0.425313,0.509532,3.064531
Pencil,32,curve,512,contact,10,142,3,10878976,0.425313,0.445886,6.204323
Pencil,32,curve,512,simple,10,142,3,10878976,0.425313,0.520730,3.036406
Pencil,32,curve,512,merged,10,27,3,2031616,0.465990,0.437136,0.632812
Pencil,32,curve,512,simple,11,142,3,10878976,0.425313,0.480052,3.051458
Pencil,32,curve,512,merged,11,27,3,2031616,0.465990,0.409271,0.635729
Pencil,32,curve,512,contact,11,142,3,10878976,0.425313,0.391146,6.202135
Pencil,32,curve,512,merged,12,27,3,2031616,0.465990,0.512135,0.634896
Pencil,32,curve,512,contact,12,142,3,10878976,0.425313,0.926562,6.211198
Pencil,32,curve,512,simple,12,142,3,10878976,0.425313,0.523281,3.041562
Pencil,32,curve,512,contact,13,142,3,10878976,0.425313,0.412500,6.213802
Pencil,32,curve,512,simple,13,142,3,10878976,0.425313,0.446354,3.045625
Pencil,32,curve,512,merged,13,27,3,2031616,0.465990,0.400886,0.643490
Pencil,32,curve,512,simple,14,142,3,10878976,0.425313,0.401511,3.072031
Pencil,32,curve,512,merged,14,27,3,2031616,0.465990,0.383125,0.642083
Pencil,32,curve,512,contact,14,142,3,10878976,0.425313,0.523021,6.205000
Pencil,32,curve,512,merged,15,27,3,2031616,0.465990,0.716354,0.641823
Pencil,32,curve,512,contact,15,142,3,10878976,0.425313,0.421823,6.210521
Pencil,32,curve,512,simple,15,142,3,10878976,0.425313,0.415677,3.068333
Pencil,32,curve,512,contact,16,142,3,10878976,0.425313,0.543802,6.217396
Pencil,32,curve,512,simple,16,142,3,10878976,0.425313,0.503698,3.064583
Pencil,32,curve,512,merged,16,27,3,2031616,0.465990,0.408125,0.642448
Pencil,32,curve,512,simple,17,142,3,10878976,0.425313,0.535885,3.060937
Pencil,32,curve,512,merged,17,27,3,2031616,0.465990,0.397500,0.643594
Pencil,32,curve,512,contact,17,142,3,10878976,0.425313,0.398073,6.214114
Pencil,32,curve,512,merged,18,27,3,2031616,0.465990,0.521198,0.644115
Pencil,32,curve,512,contact,18,142,3,10878976,0.425313,0.429219,6.211771
Pencil,32,curve,512,simple,18,142,3,10878976,0.425313,0.620521,3.056667
Pencil,32,curve,512,contact,19,142,3,10878976,0.425313,0.694167,6.215208
Pencil,32,curve,512,simple,19,142,3,10878976,0.425313,0.640833,3.055312
Pencil,32,curve,512,merged,19,27,3,2031616,0.465990,0.546719,0.642135
Pencil,32,curve,512,simple,20,142,3,10878976,0.425313,0.422969,3.062656
Pencil,32,curve,512,merged,20,27,3,2031616,0.465990,0.530781,0.642187
Pencil,32,curve,512,contact,20,142,3,10878976,0.425313,0.405573,6.214896
Pencil,32,curve,512,merged,21,27,3,2031616,0.465990,0.550156,0.642240
Pencil,32,curve,512,contact,21,142,3,10878976,0.425313,0.417083,6.214479
Pencil,32,curve,512,simple,21,142,3,10878976,0.425313,0.465313,3.056510
Pencil,32,curve,512,contact,22,142,3,10878976,0.425313,0.393698,6.226875
Pencil,32,curve,512,simple,22,142,3,10878976,0.425313,0.516563,3.064323
Pencil,32,curve,512,merged,22,27,3,2031616,0.465990,0.460677,0.644740
Pencil,32,curve,512,simple,23,142,3,10878976,0.425313,0.501667,3.068333
Pencil,32,curve,512,merged,23,27,3,2031616,0.465990,0.551459,0.641302
Pencil,32,curve,512,contact,23,142,3,10878976,0.425313,0.415833,6.215417
Pencil,32,curve,512,merged,24,27,3,2031616,0.465990,0.527709,0.641510
Pencil,32,curve,512,contact,24,142,3,10878976,0.425313,0.527865,6.213125
Pencil,32,curve,512,simple,24,142,3,10878976,0.425313,0.509844,3.053490
Pencil,32,curve,512,contact,25,142,3,10878976,0.425313,0.414427,6.215781
Pencil,32,curve,512,simple,25,142,3,10878976,0.425313,0.520260,3.057969
Pencil,32,curve,512,merged,25,27,3,2031616,0.465990,0.408907,0.641823
Pencil,32,curve,512,simple,26,142,3,10878976,0.425313,0.401875,3.056562
Pencil,32,curve,512,merged,26,27,3,2031616,0.465990,0.550573,0.640677
Pencil,32,curve,512,contact,26,142,3,10878976,0.425313,0.424844,6.211458
Pencil,32,curve,512,merged,27,27,3,2031616,0.465990,0.494635,0.643021
Pencil,32,curve,512,contact,27,142,3,10878976,0.425313,0.517500,6.210156
Pencil,32,curve,512,simple,27,142,3,10878976,0.425313,0.578386,3.062135
Pencil,32,curve,512,contact,28,142,3,10878976,0.425313,0.398802,6.206510
Pencil,32,curve,512,simple,28,142,3,10878976,0.425313,0.519583,3.057552
Pencil,32,curve,512,merged,28,27,3,2031616,0.465990,0.547240,0.645521
Pencil,32,curve,512,simple,29,142,3,10878976,0.425313,0.438490,3.057083
Pencil,32,curve,512,merged,29,27,3,2031616,0.465990,0.533646,0.641719
Pencil,32,curve,512,contact,29,142,3,10878976,0.425313,0.410625,6.214010
Pencil,32,curve,512,merged,30,27,3,2031616,0.465990,0.538958,0.642187
Pencil,32,curve,512,contact,30,142,3,10878976,0.425313,0.509218,6.213437
Pencil,32,curve,512,simple,30,142,3,10878976,0.425313,0.629271,3.073021
Pencil,32,curve,512,contact,31,142,3,10878976,0.425313,0.402760,6.214010
Pencil,32,curve,512,simple,31,142,3,10878976,0.425313,0.518437,3.060833
Pencil,32,curve,512,merged,31,27,3,2031616,0.465990,0.553125,0.645052
Pencil,32,curve,512,simple,32,142,3,10878976,0.425313,0.403802,3.063698
Pencil,32,curve,512,merged,32,27,3,2031616,0.465990,0.612813,0.643437
Pencil,32,curve,512,contact,32,142,3,10878976,0.425313,0.406458,6.201458
Pencil,32,curve,512,merged,33,27,3,2031616,0.465990,0.510312,0.642917
Pencil,32,curve,512,contact,33,142,3,10878976,0.425313,0.399375,6.219114
Pencil,32,curve,512,simple,33,142,3,10878976,0.425313,0.590052,3.055260
Pencil,32,curve,512,contact,34,142,3,10878976,0.425313,0.551562,6.204323
Pencil,32,curve,512,simple,34,142,3,10878976,0.425313,0.486562,3.066302
Pencil,32,curve,512,merged,34,27,3,2031616,0.465990,0.529219,0.643750
Pencil,32,curve,512,simple,35,142,3,10878976,0.425313,0.453073,3.067031
Pencil,32,curve,512,merged,35,27,3,2031616,0.465990,0.491667,0.644687
Pencil,32,curve,512,contact,35,142,3,10878976,0.425313,0.416042,6.212500
Pencil,32,curve,512,merged,36,27,3,2031616,0.465990,0.532656,0.641771
Pencil,32,curve,512,contact,36,142,3,10878976,0.425313,0.411771,6.225937
Pencil,32,curve,512,simple,36,142,3,10878976,0.425313,0.608281,3.067760
Pencil,32,curve,512,contact,37,142,3,10878976,0.425313,0.453125,6.230104
Pencil,32,curve,512,simple,37,142,3,10878976,0.425313,0.703021,3.065104
Pencil,32,curve,512,merged,37,27,3,2031616,0.465990,0.550157,0.641875
Pencil,32,curve,512,simple,38,142,3,10878976,0.425313,0.421406,3.056927
Pencil,32,curve,512,merged,38,27,3,2031616,0.465990,0.414480,0.643490
Pencil,32,curve,512,contact,38,142,3,10878976,0.425313,0.390104,6.214323
Pencil,32,curve,512,merged,39,27,3,2031616,0.465990,0.520052,0.645000
Pencil,32,curve,512,contact,39,142,3,10878976,0.425313,0.467135,6.214375
Pencil,32,curve,512,simple,39,142,3,10878976,0.425313,0.521823,3.060781
Pencil,32,curve,512,contact,40,142,3,10878976,0.425313,0.505573,6.213021
Pencil,32,curve,512,simple,40,142,3,10878976,0.425313,0.454896,3.065000
Pencil,32,curve,512,merged,40,27,3,2031616,0.465990,0.387917,0.642396
Pencil,32,curve,512,simple,41,142,3,10878976,0.425313,0.383490,3.059896
Pencil,32,curve,512,merged,41,27,3,2031616,0.465990,0.400260,0.642708
Pencil,32,curve,512,contact,41,142,3,10878976,0.425313,0.385364,6.217135
Pencil,32,curve,512,merged,42,27,3,2031616,0.465990,0.541406,0.641979
Pencil,32,curve,512,contact,42,142,3,10878976,0.425313,0.401562,6.210312
Pencil,32,curve,512,simple,42,142,3,10878976,0.425313,0.515365,3.062344
Pencil,32,curve,512,contact,43,142,3,10878976,0.425313,0.489532,6.201146
Pencil,32,curve,512,simple,43,142,3,10878976,0.425313,0.512969,3.061979
Pencil,32,curve,512,merged,43,27,3,2031616,0.465990,0.660521,0.642292
Pencil,32,curve,512,simple,44,142,3,10878976,0.425313,0.417552,3.063437
Pencil,32,curve,512,merged,44,27,3,2031616,0.465990,0.413229,0.643281
Pencil,32,curve,512,contact,44,142,3,10878976,0.425313,0.395469,6.195937
Pencil,32,curve,512,merged,45,27,3,2031616,0.465990,0.523750,0.642240
Pencil,32,curve,512,contact,45,142,3,10878976,0.425313,0.533698,6.208125
Pencil,32,curve,512,simple,45,142,3,10878976,0.425313,0.519166,3.060990
Pencil,32,curve,512,contact,46,142,3,10878976,0.425313,0.518073,6.217396
Pencil,32,curve,512,simple,46,142,3,10878976,0.425313,0.464739,3.067917
Pencil,32,curve,512,merged,46,27,3,2031616,0.465990,0.398958,0.643021
Pencil,32,curve,512,simple,47,142,3,10878976,0.425313,0.384010,3.054427
Pencil,32,curve,512,merged,47,27,3,2031616,0.465990,0.514322,0.642917
Pencil,32,curve,512,contact,47,142,3,10878976,0.425313,0.453282,6.215208
Pencil,32,curve,512,merged,48,27,3,2031616,0.465990,0.454531,0.642969
Pencil,32,curve,512,contact,48,142,3,10878976,0.425313,0.394323,6.210312
Pencil,32,curve,512,simple,48,142,3,10878976,0.425313,0.450052,3.065365
Pencil,32,curve,512,contact,49,142,3,10878976,0.425313,0.561250,6.219583
Pencil,32,curve,512,simple,49,142,3,10878976,0.425313,0.473594,3.066354
Pencil,32,curve,512,merged,49,27,3,2031616,0.465990,0.412656,0.642240
Pencil,32,straight,512,merged,0,1,3,196608,0.312708,0.509167,0.176615
Pencil,32,straight,512,contact,0,125,3,9502720,0.357969,0.662188,5.435573
Pencil,32,straight,512,simple,0,125,3,9502720,0.357969,0.511250,2.694375
Pencil,32,straight,512,contact,1,125,3,9502720,0.357969,0.626302,5.442135
Pencil,32,straight,512,simple,1,125,3,9502720,0.357969,0.478698,2.687917
Pencil,32,straight,512,merged,1,1,3,196608,0.312708,0.459115,0.173750
Pencil,32,straight,512,simple,2,125,3,9502720,0.357969,0.545157,2.682500
Pencil,32,straight,512,merged,2,1,3,196608,0.312708,0.459948,0.173542
Pencil,32,straight,512,contact,2,125,3,9502720,0.357969,0.519532,5.434531
Pencil,32,straight,512,merged,3,1,3,196608,0.312708,0.458854,0.170365
Pencil,32,straight,512,contact,3,125,3,9502720,0.357969,0.548386,5.424479
Pencil,32,straight,512,simple,3,125,3,9502720,0.357969,0.989479,2.680208
Pencil,32,straight,512,contact,4,125,3,9502720,0.357969,0.393906,5.450729
Pencil,32,straight,512,simple,4,125,3,9502720,0.357969,0.387344,2.668542
Pencil,32,straight,512,merged,4,1,3,196608,0.312708,0.203438,0.166094
Pencil,32,straight,512,simple,5,125,3,9502720,0.357969,0.170938,2.665937
Pencil,32,straight,512,merged,5,1,3,196608,0.312708,0.112656,0.166719
Pencil,32,straight,512,contact,5,125,3,9502720,0.357969,0.143229,5.425521
Pencil,32,straight,512,merged,6,1,3,196608,0.312708,0.403958,0.185156
Pencil,32,straight,512,contact,6,125,3,9502720,0.357969,0.406719,5.430885
Pencil,32,straight,512,simple,6,125,3,9502720,0.357969,0.467969,2.698229
Pencil,32,straight,512,contact,7,125,3,9502720,0.357969,0.402917,5.433437
Pencil,32,straight,512,simple,7,125,3,9502720,0.357969,0.430886,2.685885
Pencil,32,straight,512,merged,7,1,3,196608,0.312708,0.394792,0.169740
Pencil,32,straight,512,simple,8,125,3,9502720,0.357969,0.412083,2.694583
Pencil,32,straight,512,merged,8,1,3,196608,0.312708,0.402136,0.175469
Pencil,32,straight,512,contact,8,125,3,9502720,0.357969,0.392344,5.432552
Pencil,32,straight,512,merged,9,1,3,196608,0.312708,0.523229,0.175417
Pencil,32,straight,512,contact,9,125,3,9502720,0.357969,0.561302,5.428854
Pencil,32,straight,512,simple,9,125,3,9502720,0.357969,0.586406,2.687500
Pencil,32,straight,512,contact,10,125,3,9502720,0.357969,0.474792,5.427552
Pencil,32,straight,512,simple,10,125,3,9502720,0.357969,0.502917,2.685729
Pencil,32,straight,512,merged,10,1,3,196608,0.312708,0.420104,0.173958
Pencil,32,straight,512,simple,11,125,3,9502720,0.357969,0.390157,2.689635
Pencil,32,straight,512,merged,11,1,3,196608,0.312708,0.399219,0.175365
Pencil,32,straight,512,contact,11,125,3,9502720,0.357969,0.652656,5.433385
Pencil,32,straight,512,merged,12,1,3,196608,0.312708,0.575417,0.169115
Pencil,32,straight,512,contact,12,125,3,9502720,0.357969,0.477604,5.427396
Pencil,32,straight,512,simple,12,125,3,9502720,0.357969,0.460625,2.688333
Pencil,32,straight,512,contact,13,125,3,9502720,0.357969,0.391614,5.463125
Pencil,32,straight,512,simple,13,125,3,9502720,0.357969,0.457187,2.699531
Pencil,32,straight,512,merged,13,1,3,196608,0.312708,0.404688,0.170990
Pencil,32,straight,512,simple,14,125,3,9502720,0.357969,0.389427,2.695417
Pencil,32,straight,512,merged,14,1,3,196608,0.312708,0.396354,0.167604
Pencil,32,straight,512,contact,14,125,3,9502720,0.357969,0.386875,5.434167
Pencil,32,straight,512,merged,15,1,3,196608,0.312708,0.514948,0.172031
Pencil,32,straight,512,contact,15,125,3,9502720,0.357969,0.500364,5.425052
Pencil,32,straight,512,simple,15,125,3,9502720,0.357969,0.587865,2.689219
Pencil,32,straight,512,contact,16,125,3,9502720,0.357969,0.729271,5.428437
Pencil,32,straight,512,simple,16,125,3,9502720,0.357969,0.611927,2.691615
Pencil,32,straight,512,merged,16,1,3,196608,0.312708,0.508698,0.177344
Pencil,32,straight,512,simple,17,125,3,9502720,0.357969,0.402604,2.686250
Pencil,32,straight,512,merged,17,1,3,196608,0.312708,0.405312,0.172292
Pencil,32,straight,512,contact,17,125,3,9502720,0.357969,0.396042,5.438281
Pencil,32,straight,512,merged,18,1,3,196608,0.312708,0.452708,0.173281
Pencil,32,straight,512,contact,18,125,3,9502720,0.357969,0.552656,5.432500
Pencil,32,straight,512,simple,18,125,3,9502720,0.357969,0.497031,2.688229
Pencil,32,straight,512,contact,19,125,3,9502720,0.357969,0.442031,5.434635
Pencil,32,straight,512,simple,19,125,3,9502720,0.357969,0.506094,2.689167
Pencil,32,straight,512,merged,19,1,3,196608,0.312708,0.458958,0.170729
Pencil,32,straight,512,simple,20,125,3,9502720,0.357969,0.405104,2.696771
Pencil,32,straight,512,merged,20,1,3,196608,0.312708,0.385989,0.176042
Pencil,32,straight,512,contact,20,125,3,9502720,0.357969,0.383750,5.429792
Pencil,32,straight,512,merged,21,1,3,196608,0.312708,0.452083,0.172396
Pencil,32,straight,512,contact,21,125,3,9502720,0.357969,0.388958,5.438594
Pencil,32,straight,512,simple,21,125,3,9502720,0.357969,0.559948,2.696562
Pencil,32,straight,512,contact,22,125,3,9502720,0.357969,0.552500,5.432552
Pencil,32,straight,512,simple,22,125,3,9502720,0.357969,0.553437,2.692917
Pencil,32,straight,512,merged,22,1,3,196608,0.312708,0.463646,0.173698
Pencil,32,straight,512,simple,23,125,3,9502720,0.357969,0.415833,2.687760
Pencil,32,straight,512,merged,23,1,3,196608,0.312708,0.463073,0.168698
Pencil,32,straight,512,contact,23,125,3,9502720,0.357969,0.397396,5.464323
Pencil,32,straight,512,merged,24,1,3,196608,0.312708,0.531666,0.170990
Pencil,32,straight,512,contact,24,125,3,9502720,0.357969,0.518594,5.424427
Pencil,32,straight,512,simple,24,125,3,9502720,0.357969,0.455625,2.684375
Pencil,32,straight,512,contact,25,125,3,9502720,0.357969,0.399532,5.430677
Pencil,32,straight,512,simple,25,125,3,9502720,0.357969,0.520000,2.694583
Pencil,32,straight,512,merged,25,1,3,196608,0.312708,0.470521,0.175417
Pencil,32,straight,512,simple,26,125,3,9502720,0.357969,0.414635,2.691823
Pencil,32,straight,512,merged,26,1,3,196608,0.312708,0.549115,0.174844
Pencil,32,straight,512,contact,26,125,3,9502720,0.357969,0.411042,5.436771
Pencil,32,straight,512,merged,27,1,3,196608,0.312708,0.560052,0.174115
Pencil,32,straight,512,contact,27,125,3,9502720,0.357969,0.407813,5.442864
Pencil,32,straight,512,simple,27,125,3,9502720,0.357969,0.527344,2.699323
Pencil,32,straight,512,contact,28,125,3,9502720,0.357969,0.443438,5.431146
Pencil,32,straight,512,simple,28,125,3,9502720,0.357969,0.374323,2.686615
Pencil,32,straight,512,merged,28,1,3,196608,0.312708,0.460260,0.172396
Pencil,32,straight,512,simple,29,125,3,9502720,0.357969,0.410260,2.685521
Pencil,32,straight,512,merged,29,1,3,196608,0.312708,0.403855,0.170885
Pencil,32,straight,512,contact,29,125,3,9502720,0.357969,0.395000,5.424062
Pencil,32,straight,512,merged,30,1,3,196608,0.312708,0.460625,0.174687
Pencil,32,straight,512,contact,30,125,3,9502720,0.357969,0.423698,5.424427
Pencil,32,straight,512,simple,30,125,3,9502720,0.357969,0.525000,2.685208
Pencil,32,straight,512,contact,31,125,3,9502720,0.357969,0.464791,5.428073
Pencil,32,straight,512,simple,31,125,3,9502720,0.357969,0.520990,2.696510
Pencil,32,straight,512,merged,31,1,3,196608,0.312708,0.456407,0.178490
Pencil,32,straight,512,simple,32,125,3,9502720,0.357969,0.398802,2.686406
Pencil,32,straight,512,merged,32,1,3,196608,0.312708,0.415156,0.169740
Pencil,32,straight,512,contact,32,125,3,9502720,0.357969,0.392188,5.432083
Pencil,32,straight,512,merged,33,1,3,196608,0.312708,0.533802,0.170156
Pencil,32,straight,512,contact,33,125,3,9502720,0.357969,0.420677,5.440417
Pencil,32,straight,512,simple,33,125,3,9502720,0.357969,0.469167,2.689219
Pencil,32,straight,512,contact,34,125,3,9502720,0.357969,0.604948,5.430208
Pencil,32,straight,512,simple,34,125,3,9502720,0.357969,0.458854,2.678854
Pencil,32,straight,512,merged,34,1,3,196608,0.312708,0.406146,0.175625
Pencil,32,straight,512,simple,35,125,3,9502720,0.357969,0.405365,2.684271
Pencil,32,straight,512,merged,35,1,3,196608,0.312708,0.390156,0.168646
Pencil,32,straight,512,contact,35,125,3,9502720,0.357969,0.383281,5.438021
Pencil,32,straight,512,merged,36,1,3,196608,0.312708,0.506666,0.168437
Pencil,32,straight,512,contact,36,125,3,9502720,0.357969,0.399584,5.428750
Pencil,32,straight,512,simple,36,125,3,9502720,0.357969,0.515990,2.694167
Pencil,32,straight,512,contact,37,125,3,9502720,0.357969,0.397396,5.429271
Pencil,32,straight,512,simple,37,125,3,9502720,0.357969,0.507604,2.706354
Pencil,32,straight,512,merged,37,1,3,196608,0.312708,0.471354,0.171771
Pencil,32,straight,512,simple,38,125,3,9502720,0.357969,0.408021,2.693333
Pencil,32,straight,512,merged,38,1,3,196608,0.312708,0.449792,0.169427
Pencil,32,straight,512,contact,38,125,3,9502720,0.357969,0.533906,5.429167
Pencil,32,straight,512,merged,39,1,3,196608,0.312708,0.454896,0.170000
Pencil,32,straight,512,contact,39,125,3,9502720,0.357969,0.473646,5.435260
Pencil,32,straight,512,simple,39,125,3,9502720,0.357969,0.552396,2.691823
Pencil,32,straight,512,contact,40,125,3,9502720,0.357969,0.409219,5.443229
Pencil,32,straight,512,simple,40,125,3,9502720,0.357969,0.452448,2.699427
Pencil,32,straight,512,merged,40,1,3,196608,0.312708,0.398125,0.173542
Pencil,32,straight,512,simple,41,125,3,9502720,0.357969,0.491094,2.693958
Pencil,32,straight,512,merged,41,1,3,196608,0.312708,0.492917,0.174271
Pencil,32,straight,512,contact,41,125,3,9502720,0.357969,0.406458,5.435469
Pencil,32,straight,512,merged,42,1,3,196608,0.312708,0.457969,0.173594
