brush,diameter,path,length,variant,repeat,contacts,pages,pixel_contact_tests,cpu_prepare_ms,cpu_submit_ms,gpu_ms
Pencil,2048,straight,512,contact,18,3,99,17104896,0.110781,0.525468,26.621614
Pencil,2048,straight,512,simple,18,3,99,17104896,0.110781,0.534739,12.041823
Pencil,2048,straight,512,contact,19,3,99,17104896,0.110781,0.490729,26.620312
Pencil,2048,straight,512,simple,19,3,99,17104896,0.110781,0.790782,12.032448
Pencil,2048,straight,512,merged,19,1,99,6488064,0.101459,0.517500,9.723333
Pencil,2048,straight,512,simple,20,3,99,17104896,0.110781,0.491197,12.028281
Pencil,2048,straight,512,merged,20,1,99,6488064,0.101459,0.667552,9.759635
Pencil,2048,straight,512,contact,20,3,99,17104896,0.110781,2.046094,26.640937
Pencil,2048,straight,512,merged,21,1,99,6488064,0.101459,0.532969,8.323021
Pencil,2048,straight,512,contact,21,3,99,17104896,0.110781,0.541197,26.840104
Pencil,2048,straight,512,simple,21,3,99,17104896,0.110781,0.542917,13.527239
Pencil,2048,straight,512,contact,22,3,99,17104896,0.110781,0.528698,26.571718
Pencil,2048,straight,512,simple,22,3,99,17104896,0.110781,0.732813,11.244010
Pencil,2048,straight,512,merged,22,1,99,6488064,0.101459,0.498802,8.649166
Pencil,2048,straight,512,simple,23,3,99,17104896,0.110781,0.488802,12.038385
Pencil,2048,straight,512,merged,23,1,99,6488064,0.101459,0.534583,9.784271
Pencil,2048,straight,512,contact,23,3,99,17104896,0.110781,0.534011,26.630312
Pencil,2048,straight,512,merged,24,1,99,6488064,0.101459,0.482553,9.750781
Pencil,2048,straight,512,contact,24,3,99,17104896,0.110781,0.531354,26.628801
Pencil,2048,straight,512,simple,24,3,99,17104896,0.110781,0.766875,12.035104
Pencil,2048,straight,512,contact,25,3,99,17104896,0.110781,0.514323,26.616822
Pencil,2048,straight,512,simple,25,3,99,17104896,0.110781,0.732448,12.057031
Pencil,2048,straight,512,merged,25,1,99,6488064,0.101459,0.522708,9.815573
Pencil,2048,straight,512,simple,26,3,99,17104896,0.110781,0.556458,12.032864
Pencil,2048,straight,512,merged,26,1,99,6488064,0.101459,0.508542,9.772916
Pencil,2048,straight,512,contact,26,3,99,17104896,0.110781,0.523281,26.629062
Pencil,2048,straight,512,merged,27,1,99,6488064,0.101459,0.729323,9.774635
Pencil,2048,straight,512,contact,27,3,99,17104896,0.110781,0.617605,26.623385
Pencil,2048,straight,512,simple,27,3,99,17104896,0.110781,0.505573,12.029739
Pencil,2048,straight,512,contact,28,3,99,17104896,0.110781,0.479844,26.617968
Pencil,2048,straight,512,simple,28,3,99,17104896,0.110781,0.543750,12.038021
Pencil,2048,straight,512,merged,28,1,99,6488064,0.101459,0.509427,9.780729
Pencil,2048,straight,512,simple,29,3,99,17104896,0.110781,0.566354,12.033437
Pencil,2048,straight,512,merged,29,1,99,6488064,0.101459,0.516406,9.795729
Pencil,2048,straight,512,contact,29,3,99,17104896,0.110781,0.505781,26.624687
Pencil,2048,curve,512,merged,0,3,99,17104896,0.054583,0.732344,11.168021
Pencil,2048,curve,512,contact,0,4,99,22413312,0.069427,0.183125,45.848541
Pencil,2048,curve,512,simple,0,4,99,22413312,0.069427,0.206198,17.660937
Pencil,2048,curve,512,contact,1,4,99,22413312,0.069427,0.207448,45.619582
Pencil,2048,curve,512,simple,1,4,99,22413312,0.069427,0.468750,18.958333
Pencil,2048,curve,512,merged,1,3,99,17104896,0.054583,0.624219,16.445416
Pencil,2048,curve,512,simple,2,4,99,22413312,0.069427,0.872032,18.926145
Pencil,2048,curve,512,merged,2,3,99,17104896,0.054583,0.514115,16.412395
Pencil,2048,curve,512,contact,2,4,99,22413312,0.069427,0.522240,45.297811
Pencil,2048,curve,512,merged,3,3,99,17104896,0.054583,1.586198,15.226145
Pencil,2048,curve,512,contact,3,4,99,22413312,0.069427,0.349427,45.875624
Pencil,2048,curve,512,simple,3,4,99,22413312,0.069427,0.327344,18.607916
Pencil,2048,curve,512,contact,4,4,99,22413312,0.069427,0.475521,45.375832
Pencil,2048,curve,512,simple,4,4,99,22413312,0.069427,0.813125,18.964583
Pencil,2048,curve,512,merged,4,3,99,17104896,0.054583,0.601042,16.324583
Pencil,2048,curve,512,simple,5,4,99,22413312,0.069427,0.565990,13.149427
Pencil,2048,curve,512,merged,5,3,99,17104896,0.054583,0.551041,11.105416
Pencil,2048,curve,512,contact,5,4,99,22413312,0.069427,0.527969,32.979218
Pencil,2048,curve,512,merged,6,3,99,17104896,0.054583,0.569479,11.107968
Pencil,2048,curve,512,contact,6,4,99,22413312,0.069427,0.345365,33.125937
Pencil,2048,curve,512,simple,6,4,99,22413312,0.069427,0.683333,9.899114
Pencil,2048,curve,512,contact,7,4,99,22413312,0.069427,0.347916,23.750624
Pencil,2048,curve,512,simple,7,4,99,22413312,0.069427,0.595313,9.866458
Pencil,2048,curve,512,merged,7,3,99,17104896,0.054583,0.342187,8.519010
Pencil,2048,curve,512,simple,8,4,99,22413312,0.069427,0.581771,9.866614
Pencil,2048,curve,512,merged,8,3,99,17104896,0.054583,0.526875,8.504427
Pencil,2048,curve,512,contact,8,4,99,22413312,0.069427,0.691511,23.754166
Pencil,2048,curve,512,merged,9,3,99,17104896,0.054583,0.548854,8.512396
Pencil,2048,curve,512,contact,9,4,99,22413312,0.069427,0.663750,23.759531
Pencil,2048,curve,512,simple,9,4,99,22413312,0.069427,0.620886,9.865781
Pencil,2048,curve,512,contact,10,4,99,22413312,0.069427,0.512916,23.751354
Pencil,2048,curve,512,simple,10,4,99,22413312,0.069427,0.592864,9.875312
Pencil,2048,curve,512,merged,10,3,99,17104896,0.054583,0.525937,8.510781
Pencil,2048,curve,512,simple,11,4,99,22413312,0.069427,0.637760,9.871354
Pencil,2048,curve,512,merged,11,3,99,17104896,0.054583,0.703281,8.508229
Pencil,2048,curve,512,contact,11,4,99,22413312,0.069427,0.518177,23.761406
Pencil,2048,curve,512,merged,12,3,99,17104896,0.054583,0.762032,8.508750
Pencil,2048,curve,512,contact,12,4,99,22413312,0.069427,0.530469,23.757395
Pencil,2048,curve,512,simple,12,4,99,22413312,0.069427,0.634791,9.868802
Pencil,2048,curve,512,contact,13,4,99,22413312,0.069427,0.540000,23.754999
Pencil,2048,curve,512,simple,13,4,99,22413312,0.069427,0.521042,10.894635
Pencil,2048,curve,512,merged,13,3,99,17104896,0.054583,0.518490,9.777760
Pencil,2048,curve,512,simple,14,4,99,22413312,0.069427,0.536563,10.904323
Pencil,2048,curve,512,merged,14,3,99,17104896,0.054583,0.514584,9.781979
Pencil,2048,curve,512,contact,14,4,99,22413312,0.069427,0.518386,23.750677
Pencil,2048,curve,512,merged,15,3,99,17104896,0.054583,0.779010,8.509427
Pencil,2048,curve,512,contact,15,4,99,22413312,0.069427,0.543802,23.762864
Pencil,2048,curve,512,simple,15,4,99,22413312,0.069427,0.954166,10.910104
Pencil,2048,curve,512,contact,16,4,99,22413312,0.069427,0.523021,24.033593
Pencil,2048,curve,512,simple,16,4,99,22413312,0.069427,0.518594,10.899843
Pencil,2048,curve,512,merged,16,3,99,17104896,0.054583,0.537292,8.857031
Pencil,2048,curve,512,simple,17,4,99,22413312,0.069427,0.637396,10.798541
Pencil,2048,curve,512,merged,17,3,99,17104896,0.054583,0.554375,9.793177
Pencil,2048,curve,512,contact,17,4,99,22413312,0.069427,0.532083,24.028801
Pencil,2048,curve,512,merged,18,3,99,17104896,0.054583,0.497761,9.787916
Pencil,2048,curve,512,contact,18,4,99,22413312,0.069427,0.524584,24.029426
Pencil,2048,curve,512,simple,18,4,99,22413312,0.069427,0.506718,10.888333
Pencil,2048,curve,512,contact,19,4,99,22413312,0.069427,0.448281,24.026510
Pencil,2048,curve,512,simple,19,4,99,22413312,0.069427,0.516823,10.900156
Pencil,2048,curve,512,merged,19,3,99,17104896,0.054583,0.483333,9.784531
Pencil,2048,curve,512,simple,20,4,99,22413312,0.069427,0.500989,10.889323
Pencil,2048,curve,512,merged,20,3,99,17104896,0.054583,0.515000,9.795677
Pencil,2048,curve,512,contact,20,4,99,22413312,0.069427,0.509532,23.985260
Pencil,2048,curve,512,merged,21,3,99,17104896,0.054583,0.614062,9.718437
Pencil,2048,curve,512,contact,21,4,99,22413312,0.069427,0.564792,24.027395
Pencil,2048,curve,512,simple,21,4,99,22413312,0.069427,0.647135,10.901406
Pencil,2048,curve,512,contact,22,4,99,22413312,0.069427,0.533021,24.031770
Pencil,2048,curve,512,simple,22,4,99,22413312,0.069427,0.519062,11.134896
Pencil,2048,curve,512,merged,22,3,99,17104896,0.054583,0.454115,9.821041
Pencil,2048,curve,512,simple,23,4,99,22413312,0.069427,0.667396,10.901146
Pencil,2048,curve,512,merged,23,3,99,17104896,0.054583,0.576198,9.798021
Pencil,2048,curve,512,contact,23,4,99,22413312,0.069427,0.542239,24.038593
Pencil,2048,curve,512,merged,24,3,99,17104896,0.054583,0.760312,9.794375
Pencil,2048,curve,512,contact,24,4,99,22413312,0.069427,0.511719,24.032395
Pencil,2048,curve,512,simple,24,4,99,22413312,0.069427,0.520833,10.897343
Pencil,2048,curve,512,contact,25,4,99,22413312,0.069427,0.502760,24.034583
Pencil,2048,curve,512,simple,25,4,99,22413312,0.069427,0.555782,10.904635
Pencil,2048,curve,512,merged,25,3,99,17104896,0.054583,0.509479,9.796823
Pencil,2048,curve,512,simple,26,4,99,22413312,0.069427,0.533645,10.904739
Pencil,2048,curve,512,merged,26,3,99,17104896,0.054583,0.508073,9.778750
Pencil,2048,curve,512,contact,26,4,99,22413312,0.069427,0.512344,23.752552
Pencil,2048,curve,512,merged,27,3,99,17104896,0.054583,0.599010,8.513385
Pencil,2048,curve,512,contact,27,4,99,22413312,0.069427,0.506927,23.760052
Pencil,2048,curve,512,simple,27,4,99,22413312,0.069427,0.903021,10.905312
Pencil,2048,curve,512,contact,28,4,99,22413312,0.069427,0.496563,24.032083
Pencil,2048,curve,512,simple,28,4,99,22413312,0.069427,0.521146,10.896198
Pencil,2048,curve,512,merged,28,3,99,17104896,0.054583,0.520104,9.799479
Pencil,2048,curve,512,simple,29,4,99,22413312,0.069427,0.512604,10.898541
Pencil,2048,curve,512,merged,29,3,99,17104896,0.054583,0.511563,9.782864
Pencil,2048,curve,512,contact,29,4,99,22413312,0.069427,0.619010,24.036093
Pencil,2048,backlog,4096,merged,0,1,225,14745600,0.055260,0.686042,9.770364
Pencil,2048,backlog,4096,contact,0,17,225,99680256,0.125677,0.206458,112.566247
Pencil,2048,backlog,4096,simple,0,17,225,99680256,0.125677,0.202292,73.518384
Pencil,2048,backlog,4096,contact,1,17,225,99680256,0.125677,0.200937,111.543643
Pencil,2048,backlog,4096,simple,1,17,225,99680256,0.125677,0.483906,18.335260
Pencil,2048,backlog,4096,merged,1,1,225,14745600,0.055260,0.532552,9.770781
Pencil,2048,backlog,4096,simple,2,17,225,99680256,0.125677,0.489688,18.362031
Pencil,2048,backlog,4096,merged,2,1,225,14745600,0.055260,0.518489,9.859948
Pencil,2048,backlog,4096,contact,2,17,225,99680256,0.125677,0.323906,46.043436
Pencil,2048,backlog,4096,merged,3,1,225,14745600,0.055260,0.396093,9.765573
Pencil,2048,backlog,4096,contact,3,17,225,99680256,0.125677,0.380886,46.005520
Pencil,2048,backlog,4096,simple,3,17,225,99680256,0.125677,0.364844,18.346197
Pencil,2048,backlog,4096,contact,4,17,225,99680256,0.125677,0.567396,46.010103
Pencil,2048,backlog,4096,simple,4,17,225,99680256,0.125677,0.402969,18.345104
Pencil,2048,backlog,4096,merged,4,1,225,14745600,0.055260,0.728646,9.761458
Pencil,2048,backlog,4096,simple,5,17,225,99680256,0.125677,0.315417,18.350625
Pencil,2048,backlog,4096,merged,5,1,225,14745600,0.055260,0.553489,9.771719
Pencil,2048,backlog,4096,contact,5,17,225,99680256,0.125677,0.316563,46.000259
Pencil,2048,backlog,4096,merged,6,1,225,14745600,0.055260,0.601563,9.784896
Pencil,2048,backlog,4096,contact,6,17,225,99680256,0.125677,0.322604,46.006041
Pencil,2048,backlog,4096,simple,6,17,225,99680256,0.125677,0.584323,18.353333
Pencil,2048,backlog,4096,contact,7,17,225,99680256,0.125677,0.323021,46.014113
Pencil,2048,backlog,4096,simple,7,17,225,99680256,0.125677,0.583177,18.343750
Pencil,2048,backlog,4096,merged,7,1,225,14745600,0.055260,0.320000,9.773281
Pencil,2048,backlog,4096,simple,8,17,225,99680256,0.125677,0.505573,18.357395
Pencil,2048,backlog,4096,merged,8,1,225,14745600,0.055260,0.433489,9.786250
Pencil,2048,backlog,4096,contact,8,17,225,99680256,0.125677,0.677605,46.007968
Pencil,2048,backlog,4096,merged,9,1,225,14745600,0.055260,0.582083,9.764844
Pencil,2048,backlog,4096,contact,9,17,225,99680256,0.125677,0.642813,46.003645
Pencil,2048,backlog,4096,simple,9,17,225,99680256,0.125677,0.613594,18.339739
Pencil,2048,backlog,4096,contact,10,17,225,99680256,0.125677,0.499427,46.000832
Pencil,2048,backlog,4096,simple,10,17,225,99680256,0.125677,0.604323,18.353125
Pencil,2048,backlog,4096,merged,10,1,225,14745600,0.055260,0.587083,9.781458
Pencil,2048,backlog,4096,simple,11,17,225,99680256,0.125677,0.502292,18.345000
Pencil,2048,backlog,4096,merged,11,1,225,14745600,0.055260,0.468229,9.767344
Pencil,2048,backlog,4096,contact,11,17,225,99680256,0.125677,0.514635,46.000520
Pencil,2048,backlog,4096,merged,12,1,225,14745600,0.055260,0.706875,9.799739
Pencil,2048,backlog,4096,contact,12,17,225,99680256,0.125677,0.495833,46.007447
Pencil,2048,backlog,4096,simple,12,17,225,99680256,0.125677,0.439218,18.345312
Pencil,2048,backlog,4096,contact,13,17,225,99680256,0.125677,0.598177,45.997343
Pencil,2048,backlog,4096,simple,13,17,225,99680256,0.125677,0.788750,18.338750
Pencil,2048,backlog,4096,merged,13,1,225,14745600,0.055260,0.492448,9.778125
Pencil,2048,backlog,4096,simple,14,17,225,99680256,0.125677,0.697553,18.338854
Pencil,2048,backlog,4096,merged,14,1,225,14745600,0.055260,0.513542,9.770677
Pencil,2048,backlog,4096,contact,14,17,225,99680256,0.125677,0.499636,46.009061
Pencil,2048,backlog,4096,merged,15,1,225,14745600,0.055260,0.667813,9.774427
Pencil,2048,backlog,4096,contact,15,17,225,99680256,0.125677,0.493594,46.003020
Pencil,2048,backlog,4096,simple,15,17,225,99680256,0.125677,0.609427,18.346875
Pencil,2048,backlog,4096,contact,16,17,225,99680256,0.125677,0.512135,46.006666
Pencil,2048,backlog,4096,simple,16,17,225,99680256,0.125677,0.476615,18.339479
Pencil,2048,backlog,4096,merged,16,1,225,14745600,0.055260,0.601718,9.768802
Pencil,2048,backlog,4096,simple,17,17,225,99680256,0.125677,0.514011,18.329375
Pencil,2048,backlog,4096,merged,17,1,225,14745600,0.055260,0.466875,9.775781
Pencil,2048,backlog,4096,contact,17,17,225,99680256,0.125677,0.589584,46.005103
Pencil,2048,backlog,4096,merged,18,1,225,14745600,0.055260,0.502031,9.822812
Pencil,2048,backlog,4096,contact,18,17,225,99680256,0.125677,0.601093,46.014374
Pencil,2048,backlog,4096,simple,18,17,225,99680256,0.125677,0.594218,18.341718
Pencil,2048,backlog,4096,contact,19,17,225,99680256,0.125677,0.492188,46.011509
Pencil,2048,backlog,4096,simple,19,17,225,99680256,0.125677,0.748646,18.344843
Pencil,2048,backlog,4096,merged,19,1,225,14745600,0.055260,1.004063,9.808073
Pencil,2048,backlog,4096,simple,20,17,225,99680256,0.125677,0.488594,18.357031
Pencil,2048,backlog,4096,merged,20,1,225,14745600,0.055260,0.730625,9.775260
Pencil,2048,backlog,4096,contact,20,17,225,99680256,0.125677,0.822760,46.014061
Pencil,2048,backlog,4096,merged,21,1,225,14745600,0.055260,0.608177,9.763073
Pencil,2048,backlog,4096,contact,21,17,225,99680256,0.125677,0.494583,46.001405
Pencil,2048,backlog,4096,simple,21,17,225,99680256,0.125677,0.574427,18.342031
Pencil,2048,backlog,4096,contact,22,17,225,99680256,0.125677,0.493906,46.005624
Pencil,2048,backlog,4096,simple,22,17,225,99680256,0.125677,0.592864,18.350364
Pencil,2048,backlog,4096,merged,22,1,225,14745600,0.055260,0.679063,9.762448
Pencil,2048,backlog,4096,simple,23,17,225,99680256,0.125677,0.604063,18.343437
Pencil,2048,backlog,4096,merged,23,1,225,14745600,0.055260,0.589688,9.771458
Pencil,2048,backlog,4096,contact,23,17,225,99680256,0.125677,0.521667,45.998853
Pencil,2048,backlog,4096,merged,24,1,225,14745600,0.055260,0.607031,9.793229
Pencil,2048,backlog,4096,contact,24,17,225,99680256,0.125677,0.500833,46.003541
Pencil,2048,backlog,4096,simple,24,17,225,99680256,0.125677,0.492708,18.348541
Pencil,2048,backlog,4096,contact,25,17,225,99680256,0.125677,0.493438,46.005051
Pencil,2048,backlog,4096,simple,25,17,225,99680256,0.125677,0.565781,18.335052
Pencil,2048,backlog,4096,merged,25,1,225,14745600,0.055260,0.501511,9.772552
Pencil,2048,backlog,4096,simple,26,17,225,99680256,0.125677,0.484531,18.339583
Pencil,2048,backlog,4096,merged,26,1,225,14745600,0.055260,0.479062,9.797031
Pencil,2048,backlog,4096,contact,26,17,225,99680256,0.125677,0.485937,45.994322
Pencil,2048,backlog,4096,merged,27,1,225,14745600,0.055260,0.506510,9.768906
Pencil,2048,backlog,4096,contact,27,17,225,99680256,0.125677,0.489583,45.992811
Pencil,2048,backlog,4096,simple,27,17,225,99680256,0.125677,0.561979,18.344687
Pencil,2048,backlog,4096,contact,28,17,225,99680256,0.125677,0.598333,46.000259
Pencil,2048,backlog,4096,simple,28,17,225,99680256,0.125677,0.571042,18.344739
Pencil,2048,backlog,4096,merged,28,1,225,14745600,0.055260,0.494583,9.769427
Pencil,2048,backlog,4096,simple,29,17,225,99680256,0.125677,0.495156,18.351354
Pencil,2048,backlog,4096,merged,29,1,225,14745600,0.055260,0.472656,9.769114
Pencil,2048,backlog,4096,contact,29,17,225,99680256,0.125677,0.490520,45.995884
